Schoolnumber,Name,Province,SchoolLevel,District,Grant_Class,latitude,longitude
2983,MARAMBANYIKA,Manicaland,Primary,Buhera,P3,-19.51011,31.98171
2984,TIYA,Manicaland,Primary,Chimanimani,P3,-19.87735,32.71208
2985,KUFAKWATENZI,Manicaland,Primary,Buhera,P3,-19.92647,32.31175
2986,CHIWERE,Manicaland,Primary,Mutare,P3,-19.0316,32.2462
2987,MUSIRIZWI,Manicaland,Primary,Chipinge,P3,-20.4055,32.57967
2988,MUTOVHOTI,Manicaland,Primary,Chipinge,P3,-20.43782,32.29638
2989,ST MICHAEL'S,Manicaland,Primary,Mutare,P3,-19.27556,32.82474
2990,NYAMAKUTE,Manicaland,Primary,Buhera,P3,-19.45648,31.72329
2991,NYASHANU,Manicaland,Primary,Buhera,P3,-19.28872,31.89157
2993,DATATA,Manicaland,Primary,Makoni,P3,-18.16245,32.34065
2994,MARTIN,Manicaland,Primary,Chimanimani,P3,-19.73944,32.922
2995,MUTSIYABAKO,Manicaland,Primary,Mutare,P3,-19.43349,32.68049
2996,CHIPENDEKE,Manicaland,Primary,Mutare,P3,-19.32942,32.71461
2997,MADZINGIDZI,Manicaland,Primary,Makoni,P3,-18.60718,31.89129
2998,MAHERE,Manicaland,Primary,Makoni,P3,-18.79007,32.15254
2999,MAFUMISE PRIMARY,Manicaland,Primary,Chipinge,P3,-20.07675,32.84116
3000,MHANGAURWE,Manicaland,Primary,Mutare,P3,-19.07833,32.28112
3001,NYAWARO,Manicaland,Primary,Makoni,P3,-18.05279,32.45836
3002,CHITUNGWIZA,Manicaland,Primary,Makoni,P3,-18.36897,32.3098
3003,MUDZIMWA  (NYAMURE),Manicaland,Primary,Chipinge,P3,-20.1296,32.39283
3004,CHICHICHI,Manicaland,Primary,Chipinge,P3,-20.01473,32.59617
3005,MANGUNDA,Manicaland,Primary,Makoni,P3,-18.50912,32.28423
3006,CHIKOBVORE,Manicaland,Primary,Makoni,P3,-18.90264,32.15099
3007,RUSITU VALLEY PAIDAMOYO (,Manicaland,Primary,Chipinge,P3,-20.0784,32.80641
3008,CHARUMA,Manicaland,Primary,Chipinge,P3,-20.04708,32.35799
3009,MUSAPINGURA,Manicaland,Primary,Chipinge,P3,-20.39671,32.3516
3010,TAFARA,Manicaland,Primary,Chipinge,P3,-20.46471,32.55233
3011,CHIKANGA,Manicaland,Primary,Mutare,P2,-18.96894,32.64215
3012,CHIROWAKAMWE,Manicaland,Primary,Mutare,P2,-19.01796,32.59177
3013,TAZVIONA,Manicaland,Primary,Chipinge,P3,-20.38727,32.62513
3014,RUURA,Manicaland,Primary,Makoni,P3,-18.27064,32.25392
3015,TAFADZWA PRY,Manicaland,Primary,Makoni,P3,-18.21495,32.09114
3016,DAZI,Manicaland,Primary,Nyanga,P3,-18.18478,32.89433
3017,MAKARA,Manicaland,Primary,Makoni,P3,-18.07648,32.50617
3018,MVURACHENA,Manicaland,Primary,Chipinge,P1,-20.10844,32.69594
3019,BEMHIWA,Manicaland,Primary,Mutare,P3,-19.27479,32.29415
3020,CHEGORE,Manicaland,Primary,Mutare,P3,-19.28728,32.30451
3021,NEHUMBA PRIMARY,Manicaland,Primary,Makoni,P3,-18.17731,31.96924
3022,CHAKO,Manicaland,Primary,Buhera,P3,-19.82739,32.35266
3023,MURAMBINDA 'B',Manicaland,Primary,Buhera,P3,-19.27381,31.65393
3024,MANGWADZA ,Manicaland,Primary,Buhera,P3,-19.65585,32.23459
3025,MUCHEKE,Manicaland,Primary,Makoni,P3,-18.4828,31.89899
3026,SHANGWE,Manicaland,Primary,Makoni,P3,-18.47895,32.03994
3027,THREE BRIGADE,Manicaland,Primary,Mutare,P2,,
3028,DZARAMBA,Manicaland,Primary,Buhera,P3,-19.74005,31.96973
3029,MATIONE,Manicaland,Primary,Chipinge,P3,-20.17504,32.62348
3030,HIGHVELD,Manicaland,Primary,Makoni,P1,-18.54663,32.15059
3031,NYARUKOWA PRIMARY,Manicaland,Primary,Nyanga,P2,-18.28233,32.54322
3032,MAREGA ,Manicaland,Primary,Chipinge,P3,-20.88304,32.38443
3033,MURAHWA   HILL,Manicaland,Primary,Mutare,P2,-18.97097,32.63038
3034,GOLD CLASS ELITE ACADEMY,Manicaland,Secondary,Mutare,S2,,
3035,HERENTALS COLLEGE,Manicaland,Secondary,Mutare,S2,,
3036,MOODIESVILLE,Manicaland,Primary,Makoni,P3,-18.37982,32.06411
3037,HILBRIGHT SCIENCE COLLEGE,Manicaland,Secondary,Mutare,S1,,
3038,WOODLANDS,Manicaland,Primary,Makoni,P3,-18.4218,32.1931
3039,HILTOP CHRISTIAN CENTRE COLLEGE,Manicaland,Secondary,Mutare,S3,,
3041,MANASE,Manicaland,Primary,Chimanimani,P3,-19.65713,32.46756
3043,BATANAI,Manicaland,Primary,Mutare,P3,-18.75182,32.36751
3044,KUDANANA INDEPENDENT COLLEGE,Manicaland,Secondary,Mutare,S3,,
3045,CHIKANGA,Manicaland,Secondary,Mutare,S2,-18.97185,32.64053
3046,ZARAWA,Manicaland,Primary,Mutare,P3,-19.20085,32.48267
3047,FERN VALLEY,Manicaland,Primary,Mutare,P1,-19.0352,32.65528
3048,NYAMHINGURA ST JAMES,Manicaland,Primary,Mutasa,P3,-18.41034,32.99265
3049,NGURUNDA PRIMARY,Manicaland,Primary,Nyanga,P3,-18.0958,32.93951
3050,MAGARATI,Manicaland,Primary,Nyanga,P3,-18.10376,32.59623
3051,CHIFAMBE PRIMARY,Manicaland,Primary,Nyanga,P3,-17.51443,32.76816
3052,SADOMBA,Manicaland,Primary,Nyanga,P3,-18.27742,32.60268
3053,DAMBAKUPETWA PRIMARY,Manicaland,Primary,Nyanga,P3,-17.72399,32.82334
3054,MT SELINDA,Manicaland,Primary,Chipinge,P1,-20.41692,32.70252
3055,TOMBO,Manicaland,Primary,Nyanga,P3,-18.03609,32.88389
3056,KUTE ST.PETERS PRIMARY,Manicaland,Primary,Nyanga,P3,-17.96467,32.89509
3057,REGINA COELI,Manicaland,Primary,Nyanga,P3,-17.86911,32.88407
3058,MANYAU PRIMARY,Manicaland,Primary,Nyanga,P3,-17.89988,32.83664
3059,SEDZE PRIMARY,Manicaland,Primary,Nyanga,P3,-18.15232,32.74424
3060,NYAJEZI,Manicaland,Primary,Nyanga,P3,-18.1327,32.75399
3061,PAIDAMOYO ,Manicaland,Primary,Chipinge,P3,-20.09095,32.82834
3062,NYAMAHUMBA   PRIMARY,Manicaland,Primary,Nyanga,P3,,
3063,ST PETERS JOMBE,Manicaland,Secondary,Mutasa,S3,-18.61171,32.72873
3064,SAHUMANI,Manicaland,Secondary,Mutasa,S3,-18.54693,32.81088
3065,HOLY GHOST COLLEGE,Manicaland,Secondary,Mutare,S3,-19.24932,32.26165
3066,MANZUNUNU,Manicaland,Secondary,Mutare,S3,-19.23931,32.66025
3067,MATANDA,Manicaland,Secondary,Mutare,S3,-19.23758,32.39384
3068,ST MARYS CHIKANGA,Manicaland,Secondary,Mutare,S2,-18.97531,32.62049
3069,CLEARWATER SEC,Manicaland,Secondary,Chipinge,S3,-20.11602,32.70879
3070,BUDIRIRO,Manicaland,Secondary,Makoni,S3,-18.55615,32.42816
3071,RONGWE ,Manicaland,Secondary,Makoni,S3,-18.02595,32.15628
3072,NYAHUKWE ,Manicaland,Secondary,Makoni,S3,-18.46122,32.30676
3073,CHAMAKUMBU,Manicaland,Secondary,Makoni,S3,-18.719,31.86365
3074,MAHENYE,Manicaland,Secondary,Chipinge,S3,-21.25362,32.3958
3075,MAPARADZE,Manicaland,Secondary,Chipinge,S3,-21.07353,32.27641
3076,MAPUNGWANA,Manicaland,Secondary,Chipinge,S3,-20.32136,32.76576
3077,MUZITE (GWENZI),Manicaland,Secondary,Chipinge,S3,,
3078,KUDZAIISHE INDEPENDENT COLLEGE,Manicaland,Secondary,Mutare,S3,,
3079,ST CASSIAN,Manicaland,Secondary,Makoni,S3,-18.29423,32.38674
3080,MT CARMEL HIGH,Manicaland,Secondary,Makoni,S3,-18.28486,32.03655
3081,SHEKWA,Manicaland,Secondary,Chipinge,S3,-20.38656,32.52947
3082,NEHUMBA,Manicaland,Secondary,Makoni,S3,-18.17744,31.96879
3083,CLARE,Manicaland,Secondary,Makoni,S3,-18.86197,32.25643
3084,KUSH ACADEMY,Manicaland,Secondary,Mutare,S2,,
3085,SAKUBVA COMMERCIAL COLLEGE,Manicaland,Secondary,Mutare,S3,,
3087,NYAMUKAMANI,Manicaland,Secondary,Makoni,S3,-18.28333,32.164
3088,HOLY FAMILY,Manicaland,Secondary,Buhera,S3,-19.05228,31.77311
3090,UGANDA MARTYRS,Manicaland,Secondary,Chipinge,S3,-20.70204,32.46224
3091,NYAMATENDERA,Manicaland,Secondary,Makoni,S3,-19.11116,31.03406
3092,MARIRANGWE  ,Manicaland,Secondary,Chipinge,S3,-20.21239,32.80041
3093,GREENVALLEY,Manicaland,Secondary,Chipinge,S3,,
3094,MAFUMHE ,Manicaland,Secondary,Chipinge,S3,-20.46953,32.51967
3095,NYAUTUTU,Manicaland,Secondary,Chipinge,S3,-20.31211,32.56234
3096,CHINYAMUKWAKWA,Manicaland,Secondary,Chipinge,S3,-20.91584,32.34889
3097,CHIPINGE GAZA D,Manicaland,Secondary,Chipinge,S2,-20.20593,32.6408
3098,CHIMANA MUSIRIZWI,Manicaland,Secondary,Chipinge,S3,,
3099,AVONTUUR,Manicaland,Secondary,Chipinge,S3,-20.15758,32.79106
3100,MUNYARADZI,Manicaland,Secondary,Buhera,S3,-19.20411,31.34406
3101,SUNRISE ACADEMY,Manicaland,Secondary,Mutare,S2,,
3102,MUTEPFE,Manicaland,Secondary,Buhera,S3,-19.75548,31.96773
3103,ZAMBARA,Manicaland,Secondary,Makoni,S3,-18.23801,31.96422
3104,MHANDARUME,Manicaland,Secondary,Chimanimani,S3,-19.51798,32.56987
3105,VERSATILE ACADEMY,Manicaland,Secondary,Mutare,S1,,
3106,DOMBORUTINHIRA,Manicaland,Secondary,Mutasa,S3,-18.67973,32.70601
3107,CHAVHANGA,Manicaland,Secondary,Mutasa,S3,-18.26455,32.99468
3108,CHIRARWE,Manicaland,Secondary,Mutasa,S3,-18.53818,32.60563
3109,ZAMBE,Manicaland,Secondary,Mutasa,S3,-18.67396,32.48873
3110,MUNYUKU,Manicaland,Secondary,Mutasa,S3,-18.56687,32.72895
3112,MUPARUTSA,Manicaland,Secondary,Mutasa,S3,-18.45811,32.87411
3113,MT CHIREMBA,Manicaland,Secondary,Mutasa,S3,-18.85377,32.5011
3116,MUTASA SECONDARY,Manicaland,Secondary,Buhera,S3,-19.35475,31.54126
3117,KNOWSTICS ACADEMY,Manicaland,Secondary,Mutasa,S1,-18.46263,32.49707
3118,NYABAMBA,Manicaland,Secondary,Chimanimani,S3,-19.98535,32.82528
3119,CROSS POWER INSTITUTE,Manicaland,Secondary,Mutare,S3,,
3120,KURAUONE,Manicaland,Secondary,Mutare,S3,-19.5662,32.41705
3122,KUSHINGA,Manicaland,Secondary,Chimanimani,S3,-19.9023,32.82852
3123,GUHUNE,Manicaland,Secondary,Chimanimani,S3,-19.54305,32.70532
3124,TIYA,Manicaland,Secondary,Chimanimani,S3,-19.87746,32.71208
3125,ST MICHAELS TONGOGARA,Manicaland,Secondary,Chipinge,S3,-20.34094,32.30939
3126,CHIPINDA,Manicaland,Secondary,Chipinge,S3,-19.9917,32.44258
3127,RUWANGWE ,Manicaland,Secondary,Nyanga,S3,-17.56726,32.77264
3128,CHISUMA,Manicaland,Secondary,Chipinge,S3,-21.0575,32.35837
3129,CHIVUNZE,Manicaland,Secondary,Chipinge,S3,-20.17404,32.71954
3130,GARAHWA  B MABEE,Manicaland,Secondary,Chipinge,S3,-20.90051,32.4842
3132,MADZIWA,Manicaland,Secondary,Chipinge,S3,-20.25052,32.66059
3135,EMERALD  (MT SELINDA 'B'),Manicaland,Secondary,Chipinge,S3,-20.44406,32.66327
3136,STERKSROOM ,Manicaland,Secondary,Chipinge,S3,-20.06293,32.72653
3137,EZEKIEL GUTI ACADEMY,Manicaland,Secondary,Mutare,S3,,
3139,NYADI,Manicaland,Secondary,Buhera,S3,-19.70254,31.9161
3140,GAZA ,Manicaland,Primary,Chipinge,P2,,
3141,CHIDAMUNYU,Manicaland,Secondary,Makoni,S3,-18.99938,32.0185
3142,CHIKOBVORE,Manicaland,Secondary,Makoni,S3,-18.90269,32.151
3143,CHITUNGWIZA,Manicaland,Secondary,Makoni,S3,-18.3686,32.30848
3145,DANHA,Manicaland,Secondary,Makoni,S3,-18.10573,32.40906
3146,DEWERWI,Manicaland,Secondary,Makoni,S3,-17.85715,32.49496
3147,MOODIESVILLE,Manicaland,Secondary,Makoni,S3,-18.37993,32.06369
3148,GOWAKOWA,Manicaland,Secondary,Makoni,S3,-18.06149,32.35139
3149,MUTASA (YORKSHIRE),Manicaland,Secondary,Makoni,S3,-18.31748,32.12976
3150,MUTIWEGORA,Manicaland,Secondary,Makoni,S3,-17.95535,32.23798
3151,MUZITI,Manicaland,Secondary,Makoni,S3,-18.64972,32.11408
3154,ST JOHNS THE BAPTIST HIGH SCHOOL,Manicaland,Secondary,Mutare,S3,,
3155,NYAMOMBE,Manicaland,Secondary,Makoni,S3,-17.82777,32.55883
3156,DAVEWELL INSTITUTION ,Manicaland,Secondary,Mutare,S2,,
3157,EDEN ROSES INDEPENDENT COLLEGE,Manicaland,Secondary,Mutasa,S2,,
3158,NYAMURONDA,Manicaland,Secondary,Makoni,S3,-17.62914,32.50106
3160,ST JOHNS THE APOSTLE,Manicaland,Secondary,Makoni,S3,-18.60841,32.26603
3161,NYANGOMBE FALLS,Manicaland,Secondary,Nyanga,S3,,
3162,ST MARTINS,Manicaland,Secondary,Makoni,S3,-18.45891,31.87688
3163,ST PAUL-CHINHENGA,Manicaland,Secondary,Makoni,S3,-18.03215,32.50351
3164,ST STEPHENS(CHIHWARARE),Manicaland,Secondary,Makoni,S3,-18.72733,32.16986
3165,TAFADZWA,Manicaland,Secondary,Makoni,S3,-18.21524,32.0915
3166,MUKAMBA,Manicaland,Secondary,Makoni,S3,-18.8648,31.99104
3167,BEMHIWA ADVENTIST,Manicaland,Secondary,Mutare,S3,-19.28394,32.31561
3168,BEULAH HEIGHTS,Manicaland,Secondary,Mutare,S2,-18.97882,32.6124
3169,BUWERIMWE,Manicaland,Secondary,Mutare,S3,-19.38882,32.26429
3170,CHEGORE,Manicaland,Secondary,Mutare,S3,-19.17587,32.32883
3171,CHIMWANDA,Manicaland,Secondary,Mutare,S3,-18.80203,32.33313
3172,CHINOTA SECONDARY,Manicaland,Secondary,Mutare,S3,-18.94013,32.22285
3173,CHISHAKWE,Manicaland,Secondary,Mutare,S3,-19.16663,32.6693
3174,CHIWERE,Manicaland,Secondary,Mutare,S3,-19.0429,32.27171
3175,HIMALAYA SEC,Manicaland,Secondary,Mutare,S3,-19.34756,32.75242
3176,LORN FARM,Manicaland,Secondary,Mutare,S3,-18.99257,32.32997
3177,MAPONDE,Manicaland,Secondary,Mutare,S3,-19.32652,32.21447
3178,MAZONWE,Manicaland,Secondary,Mutare,S3,-19.2055,32.80966
3179,MUKUNI SOUTH,Manicaland,Secondary,Mutare,S3,-19.26352,32.11132
3180,ST JOHN'S  MABVENGWA (MT.,Manicaland,Secondary,Mutare,S3,,
3181,MT. MATEDZI,Manicaland,Secondary,Mutare,S3,-19.53194,32.27132
3182,MUKUNI NORTH,Manicaland,Secondary,Mutare,S3,-19.16797,32.20697
3183,MT ZONWE,Manicaland,Secondary,Mutare,S3,-19.19715,32.06864
3184,MUKWADA,Manicaland,Secondary,Mutare,S3,-19.5152,32.35313
3185,MUTORE ,Manicaland,Secondary,Mutare,S3,-19.12704,32.81215
3186,TRANSAU (ROMBE),Manicaland,Secondary,Mutare,S3,-19.65567,32.42424
3187,ST. LUCY,Manicaland,Secondary,Mutare,S3,-19.0747,32.22407
3188,ST. THERESA GANDAYI,Manicaland,Secondary,Mutare,S3,,
3189,ZVIIPIRIPIRI,Manicaland,Secondary,Mutare,S3,-19.39678,32.16593
3190,GAIREZI,Manicaland,Secondary,Nyanga,S3,-18.0667,32.94217
3191,VISTA VISION COLLEGE,Manicaland,Secondary,Makoni,S1,,
3192,GAMBE SANYATWE,Manicaland,Secondary,Nyanga,S3,-18.37799,32.53284
3193,NYARUKOWA,Manicaland,Secondary,Nyanga,S3,-18.27692,32.55446
3194,NYARUMVURWE,Manicaland,Secondary,Nyanga,S3,-18.22047,32.64457
3195,SAMATINHA,Manicaland,Secondary,Nyanga,S3,-18.23382,32.73935
3196,HAUNA CHRISTIAN COLLEGE,Manicaland,Primary,Mutasa,P2,,
3197,EBENEZER RUSDALE JUNIOR,Manicaland,Primary,Makoni,P1,-18.5326,32.12735
3198,MAGURA,Manicaland,Secondary,Makoni,S3,,
3199,MUTARE ADVENTIST,Manicaland,Primary,Mutare,P2,,
3200,ST FRANCIS MATANGA,Manicaland,Primary,Mutare,P3,,
3201,ST NOAH,Manicaland,Primary,Mutare,P3,-19.35406,32.1758
3202,CHARAMBA ,Manicaland,Secondary,Makoni,S3,,
3203,CHIGORA,Manicaland,Secondary,Makoni,S3,,
3204,CHINYAMANDANA,Manicaland,Secondary,Makoni,S3,,
3205, TAZVIONA 'B' MZILA,Manicaland,Primary,Chipinge,P3,-20.39595,32.6759
3206,BETHANIA,Manicaland,Secondary,Mutasa,S3,,
3207,ARNOLDINE,Manicaland,Secondary,Makoni,S3,,
3208,RUSUNUNGUKO,Manicaland,Secondary,Makoni,S3,,
3209,NYAMUSOSA,Manicaland,Secondary,Makoni,S3,,
3210,ZONA (Jersey B),Manicaland,Secondary,Chipinge,S3,,
3212,SHALOM,Manicaland,Primary,Chipinge,P1,,
3213,RUTENGENI,Manicaland,Secondary,Chipinge,S3,,
3214,SACRED HEART SECONDARY,Manicaland,Secondary,Mutare,S2,,
3215,RIMAI,Manicaland,Secondary,Chipinge,S3,,
3216,SARATIEL  PREPARATORY SCHOOL,Manicaland,Primary,Makoni,P1,,
3218,NYAMUBARAWANDA SECONDARY SCHOOL,Manicaland,Secondary,Nyanga,S3,,
3219,SANDE MUNEMO SECONDARY SCHOOL,Manicaland,Secondary,Nyanga,S3,,
3220,DESTINY PRIVATE COLLEGE ,Manicaland,Secondary,Makoni,S1,,
3221,ALPHA INSTITUTE,Manicaland,Secondary,Mutare,S2,,
3222,KANYIMO SECONDARY SCHOOL,Manicaland,Secondary,Nyanga,S3,,
3223,MAYFIELD SECONDARY SCHOOL,Manicaland,Secondary,Chipinge,S3,,
3224,KUBATANA  SECONDARY SCHOOL,Manicaland,Secondary,Chipinge,S3,,
3225,GUTIKA ACADEMY PVT SCHOOL,Manicaland,Secondary,Chipinge,S1,,
3226,BLESSED KIDS PRE- SCHOOL,Manicaland,Primary,Chipinge,P3,,
3227,LITTLE ANGEL PRE-SCHOOL,Manicaland,Primary,Chipinge,P3,,
3228,PASS AT  ONCE COLLEGE,Manicaland,Secondary,Mutasa,S3,,
3229,KNOWSTICS  JUNIOR SCHOOL,Manicaland,Primary,Mutasa,P2,,
3231,ST MARK PRISON SECONDARY SCHOOL,Manicaland,Secondary,Chipinge,S3,,
3477,NYAKAPUPU,Mashonaland Central,Primary,Guruve,P3,-16.76088,30.61039
3566,BANDA,Manicaland,Primary,Mutare,P3,-19.58686,32.27742
3800,ST MICHAEL,Manicaland,Primary,Nyanga,P3,-18.39661,32.51164
3901,ST MONICAS PRIMARY,Manicaland,Primary,Nyanga,P3,-17.87038,32.66841
3902,DENZVA PR. SCHOOL,Manicaland,Primary,Makoni,P3,-18.82471,32.05793
3903,MHANDAMBIRI PRY,Manicaland,Primary,Makoni,P3,-17.92429,32.48961
3904,St. Bartholomew Chiware,Manicaland,Primary,Makoni,P3,-18.66457,32.03296
3905,ZAMBARA,Manicaland,Primary,Makoni,P3,-18.23846,31.96361
3906,CHIKURUWO,Manicaland,Primary,Makoni,P3,-18.70394,32.42439
3907,MUTENDEBVURE PR. SCHOOL,Manicaland,Primary,Makoni,P3,-18.62897,31.86869
3908,TSWATSWA ST BEDE'S,Manicaland,Primary,Makoni,P3,-18.54666,31.86533
3909,MUSARINGO,Manicaland,Primary,Makoni,P3,-18.66942,32.35725
3910,MANYERE,Manicaland,Primary,Makoni,P3,-17.73048,32.3752
3911,MUVHIMWA,Manicaland,Primary,Makoni,P3,-18.70076,32.02458
3912,HAISOSWI,Manicaland,Primary,Makoni,P3,-18.59675,32.35598
3913,CHINGONO,Manicaland,Primary,Makoni,P3,-18.66905,32.40463
3914,MERRYWATERS PRIMARY,Manicaland,Primary,Chimanimani,P3,-20.03191,32.72578
3915,BATANAI PRIMARY,Manicaland,Primary,Makoni,P3,-18.28547,31.88111
3916,BUDIRIRO ,Manicaland,Primary,Makoni,P3,-18.38651,31.93586
3917,CHITORA ,Manicaland,Primary,Makoni,P3,-18.37211,32.24586
3918,DZVAIRO,Manicaland,Primary,Makoni,P3,-18.66357,32.0658
3919,GORUBI SPRINGS  CHIRIMUTS,Manicaland,Primary,Makoni,P3,-18.67156,32.23237
3920,MABVAZUVA ,Manicaland,Primary,Makoni,P3,-18.53948,32.1387
3921,LAWRENCEDALE,Manicaland,Primary,Makoni,P3,-18.37647,32.13248
3922,MWENJE,Manicaland,Primary,Makoni,P3,-18.87013,32.2008
3923,TABLELANDS PRIMRY SCH,Manicaland,Primary,Makoni,P3,-18.72868,32.27341
3924,GANDIDZANWA,Manicaland,Primary,Mutare,P3,-18.91032,32.37598
3925,HAMAMAOKO,Manicaland,Primary,Mutare,P3,-19.11166,32.43081
3926,NDORWE,Manicaland,Primary,Mutare,P3,-19.25021,32.66658
3927,SACRED  HEART  OF JESUS,Manicaland,Primary,Mutare,P2,-18.98626,32.60515
3928,TAKUNDA,Manicaland,Primary,Mutare,P3,-18.89936,32.26485
3931,MUTANDAHWE 'B' CHIKONWE,Manicaland,Primary,Chipinge,P3,-20.99468,32.28472
3932,NYAMADZI CHIMANA B ,Manicaland,Primary,Chipinge,P3,-20.35969,32.76141
3933,CHARURWA CHIRIGA 'B' ,Manicaland,Primary,Chipinge,P3,-20.2494,32.5401
3934,DIMIRE  VALLEY PRIMARY,Manicaland,Primary,Chipinge,P3,-20.45011,32.71523
3935,TASHINGA  (GRASSFLATS B) ,Manicaland,Primary,Chipinge,P3,-20.29757,32.66053
3936,HELRAND (CHIVUNZE B),Manicaland,Primary,Chipinge,P3,-20.21742,32.72139
3937,JUNCTION GATE B PRIMARY,Manicaland,Primary,Chipinge,P3,-20.19248,32.79986
3938,NDIADZO PRIMARY,Manicaland,Primary,Chipinge,P3,-20.07686,32.84114
3939,MAFUMISE B FOROMA,Manicaland,Primary,Chipinge,P3,-20.19651,32.83063
3940,MAPUNGWANA 'B' MAPOTE ,Manicaland,Primary,Chipinge,P3,-20.31545,32.71957
3941,MASHUBI (CHISUMA B),Manicaland,Primary,Chipinge,P3,-20.98408,32.3837
3942,MATIONE B ,Manicaland,Primary,Chipinge,P3,-20.18531,32.61808
3943,MOOIPLAATS B PRIMARY SCHOOL (SINGIZI),Manicaland,Primary,Chipinge,P3,-20.152,32.66603
3944,MOOIPLAATS  C  PRIM,Manicaland,Primary,Chipinge,P3,,
3945,MUNEPASI PRY,Manicaland,Primary,Chipinge,P3,-20.83691,32.33468
3946,MURENJE (BANGIRA ) B,Manicaland,Primary,Chipinge,P3,-20.5065,32.51031
3947,NYAUTUTU PRIMARY SCH.,Manicaland,Primary,Chipinge,P3,-20.31386,32.5598
3948,PFITSARO ,Manicaland,Primary,Chipinge,P3,-19.95154,32.53953
3949,RUTENGENI,Manicaland,Primary,Chipinge,P3,-20.1138,32.52277
3950,TUZUKA 'B' ,Manicaland,Primary,Chipinge,P3,,
3951,BIRCHENOUGH BRIDGE,Manicaland,Primary,Buhera,P3,-19.94515,32.31017
3952,CHIN'OZHORO ,Manicaland,Primary,Buhera,P3,-19.3086,31.77577
3953,CHIUNGA,Manicaland,Primary,Buhera,P3,-19.95983,32.26593
3954,GOKORO,Manicaland,Primary,Buhera,P3,-19.19232,31.52703
3955,JORI,Manicaland,Primary,Buhera,P3,-19.68974,32.12422
3956,MAKWIRAMITI ,Manicaland,Primary,Buhera,P3,-19.25002,31.4829
3957,MUTENDAMAMBO  PRIMARY,Manicaland,Primary,Buhera,P3,-19.61983,32.1601
3958,NGUNDU PRIMARY,Manicaland,Primary,Buhera,P3,-19.24647,31.43343
3959,SANGA ,Manicaland,Primary,Buhera,P3,-19.36223,31.85052
3960,TAPEDZWA ,Manicaland,Primary,Buhera,P3,-19.85034,32.21202
3961,DEMENI,Manicaland,Primary,Chimanimani,P3,-20.09132,32.92432
3962,HANGANI,Manicaland,Primary,Chimanimani,P3,-19.71771,32.84372
3963,MARIRWE,Manicaland,Primary,Chimanimani,P3,-19.84465,32.87145
3965,RUWEDZA B  PRY,Manicaland,Primary,Chimanimani,P3,-19.68599,32.80184
3966,SHINJA 'B' MUTSAMVU PRY,Manicaland,Primary,Chimanimani,P3,-19.71941,32.63192
3967,BEAULIEY TORONTO ,Manicaland,Primary,Mutasa,P3,-18.90543,32.6324
3968,ENAVANT (SAUNGWEME),Manicaland,Primary,Mutasa,P3,-18.81581,32.68148
3969,JOMBE B,Manicaland,Primary,Mutasa,P3,-18.62895,32.70292
3970,NYAMUKWARARA,Manicaland,Primary,Mutasa,P3,-18.69097,32.92655
3971,WARNHARM,Manicaland,Primary,Mutasa,P3,-18.93335,32.45701
3972,MARARA,Manicaland,Secondary,Mutasa,S3,-18.79283,32.52322
3973,MUCHENA,Manicaland,Secondary,Mutasa,S3,-18.81581,32.68149
3974,NGARURA,Manicaland,Secondary,Mutasa,S3,-18.57803,32.8616
3976,NYAMAKUTE,Manicaland,Secondary,Buhera,S3,-19.45544,31.72536
3977,ROMOREHOTO,Manicaland,Secondary,Buhera,S3,-19.56073,32.18035
3978,ZVOMWOYO ,Manicaland,Secondary,Buhera,S3,-19.48656,31.93385
3979,NEMADZIVA (CHABATA B),Manicaland,Secondary,Buhera,S3,-19.7713,32.22522
3980,NECHIKOWA,Manicaland,Secondary,Buhera,S3,-19.89598,32.23105
3981,NDYARIMA,Manicaland,Secondary,Buhera,S3,-19.49809,31.70994
3982,NDONGWE ,Manicaland,Secondary,Buhera,S3,-19.28544,31.82146
3983,MUZIRIKAZI,Manicaland,Secondary,Buhera,S3,-19.54353,31.98188
3986,MURAIRWA,Manicaland,Secondary,Buhera,S3,-19.35924,31.62675
3987,MURWIRA,Manicaland,Secondary,Buhera,S3,-19.52039,31.8275
3988,MUROVE,Manicaland,Secondary,Buhera,S3,-19.63939,32.07027
3989,MUKONDOMI,Manicaland,Secondary,Buhera,S3,-19.18516,31.65905
3990,MOSES THE PROPHET,Manicaland,Secondary,Buhera,S3,-19.13637,31.88771
3991,MUKODZA,Manicaland,Secondary,Buhera,S3,-19.66236,31.95502
3992,MUDZAMIRI,Manicaland,Secondary,Buhera,S3,-19.13708,31.37073
3993,MAVANGWE,Manicaland,Secondary,Buhera,S3,-19.2222,31.8919
3994,MACHIRAGWAMA,Manicaland,Secondary,Buhera,S3,-19.50528,32.1223
3995,MABVUREGUDO,Manicaland,Secondary,Buhera,S3,-19.34524,31.82167
3996,TRIASHILL ,Manicaland,Secondary,Mutasa,S3,,
3997,GUNURA,Manicaland,Secondary,Buhera,S3,-19.84993,32.30766
3998,CHIMBUDZI,Manicaland,Secondary,Buhera,S3,-19.45618,31.76343
3999,CHANGAMIRE,Manicaland,Secondary,Buhera,S3,-19.38756,31.91407
4000,BUMBA,Manicaland,Secondary,Chimanimani,S3,-19.65036,32.6415
4001,CENTENARY,Mashonaland Central,Secondary,Muzarabani,S3,-16.73183,31.12343
